source-word,target-word,origin_n_show,origin_total_duration,origin_mean_duration,origin_median_duration,origin_total_vote_up,origin_mean_vote_up,origin_median_vote_up,origin_total_vote_down,origin_mean_vote_down,origin_median_vote_down,origin_n_gram,origin_n_char,origin_n_user,origin_n_diff_translation,origin_readibility,origin_mean_n_gram_translation,origin_mean_n_char_translation,origin_num_most_common_translation,origin_most_common_n_gram,origin_most_common_n_char,origin_word_entropy,translation_n_show,translation_total_duration,translation_mean_duration,translation_median_duration,translation_total_vote_up,translation_mean_vote_up,translation_median_vote_up,translation_total_vote_down,translation_mean_vote_down,translation_median_vote_down,translation_n_gram,translation_n_char,translation_n_user,is_top_translation,translation_lv_distance,translation_jaro_distance,manual_origin_source,manual_assessment
national mid-term development plan,rencana pembangunan tengah semester berskala nasional,17,504.2,29.6588235294,21.537,31,1.82352941176,2.0,1,0.0588235294118,0.0,4,34,17,9,2,5.17647058824,45.2941176471,8,5,44,2.725480557,1,20.723,20.723,20.723,2,2.0,2.0,0,0.0,0.0,6,53,1,0,41,0.535869236202,3.0,3.0
donated million,menyumbangkanjutaan,20,324.582,16.2291,14.2575,33,1.65,2.0,3,0.15,0.0,2,15,20,14,1,2.3,19.2,5,2,17,3.50370169606,1,11.288,11.288,11.288,1,1.0,1.0,1,1.0,1.0,1,19,1,0,16,0.398830409357,1.0,3.0
clearance of mines,kebersihan tambang,21,508.655,24.2216666667,20.132,34,1.61904761905,2.0,6,0.285714285714,0.0,3,18,21,12,1,2.19047619048,19.0476190476,8,2,19,3.05898408945,1,18.972,18.972,18.972,2,2.0,2.0,0,0.0,0.0,2,18,1,0,16,0.603703703704,1.0,4.0
prayers victims,mendoakan para korban,14,416.62,29.7585714286,11.671,16,1.14285714286,1.0,9,0.642857142857,1.0,2,15,14,7,1,2.21428571429,13.0714285714,7,2,10,2.26082031817,1,8.668,8.668,8.668,2,2.0,2.0,0,0.0,0.0,3,21,1,0,19,0.319047619048,1.0,3.0
damaged,dampak,17,136.959,8.05641176471,5.707,31,1.82352941176,2.0,2,0.117647058824,0.0,1,7,17,6,1,1.05882352941,6.05882352941,11,1,5,1.73136002919,1,5.838,5.838,5.838,1,1.0,1.0,1,1.0,1.0,1,6,1,0,4,0.746031746032,3.0,1.0
tornado damage,kerusakan akibat angin topan,18,357.408,19.856,13.215,32,1.77777777778,2.0,1,0.0555555555556,0.0,2,14,18,12,1,2.94444444444,22.2777777778,7,2,17,3.07817586509,1,22.298,22.298,22.298,2,2.0,2.0,0,0.0,0.0,4,28,1,0,22,0.494047619048,1.0,3.0
neurologists,ahli otak,18,212.961,11.8311666667,10.2,32,1.77777777778,2.0,2,0.111111111111,0.0,1,12,18,5,1,2.27777777778,11.8888888889,8,2,10,1.74484253175,1,3.89,3.89,3.89,2,2.0,2.0,0,0.0,0.0,2,9,1,0,11,0.509259259259,3.0,2.0
management services,manajemen pelayanan,24,425.677,17.7365416667,12.2845,40,1.66666666667,2.0,6,0.25,0.0,2,19,24,12,2,2.04166666667,17.4583333333,9,2,17,3.03145364592,3,51.233,17.0776666667,10.512,5,1.66666666667,2.0,1,0.333333333333,0.0,2,19,3,0,10,0.684210526316,3.0,3.0
industrial pollution,limbah industri,16,185.719,11.6074375,9.4035,26,1.625,2.0,1,0.0625,0.0,2,20,16,3,2,2.0,15.125,14,2,15,0.6685644432,1,13.359,13.359,13.359,2,2.0,2.0,0,0.0,0.0,2,15,1,0,17,0.661111111111,3.0,3.0
drought,tenggelam,17,238.465,14.0273529412,14.491,32,1.88235294118,2.0,0,0.0,0.0,1,7,17,3,0,1.0,9.58823529412,14,1,10,0.834347023085,1,2.65,2.65,2.65,2,2.0,2.0,0,0.0,0.0,1,9,1,0,8,0.417989417989,3.0,1.0
technology failure disaster,bencana karena kegagalan teknologi,17,344.878,20.2869411765,15.696,26,1.52941176471,2.0,6,0.352941176471,0.0,3,27,17,8,3,3.23529411765,27.5294117647,6,3,27,2.586887841,1,15.571,15.571,15.571,2,2.0,2.0,0,0.0,0.0,4,34,1,0,28,0.532244008715,3.0,5.0
economic assets,aset ekonomik,15,135.525,9.035,6.976,25,1.66666666667,2.0,3,0.2,0.0,2,15,15,5,2,1.93333333333,11.6666666667,9,2,12,1.6879430946,1,2.988,2.988,2.988,2,2.0,2.0,0,0.0,0.0,2,13,1,0,14,0.525518925519,3.0,5.0
bombing witnesses,saksi mata pemboman,17,278.22,16.3658823529,10.519,27,1.58823529412,2.0,5,0.294117647059,0.0,2,17,17,8,2,2.23529411765,16.2352941176,5,2,16,2.60397572661,1,13.14,13.14,13.14,1,1.0,1.0,1,1.0,1.0,3,19,1,0,17,0.44513243894,3.0,5.0
evacuation plan,recana evakuasi,16,276.382,17.273875,11.118,27,1.6875,2.0,3,0.1875,0.0,2,15,16,4,1,2.0,16.625,12,2,16,1.18627812446,1,11.471,11.471,11.471,1,1.0,1.0,1,1.0,1.0,2,15,1,0,13,0.549206349206,3.0,5.0
unaffected,tidak dipengaruhi,13,151.965,11.6896153846,9.359,25,1.92307692308,2.0,1,0.0769230769231,0.0,1,10,13,7,1,2.38461538462,18.6153846154,5,2,17,2.63846006659,1,10.128,10.128,10.128,2,2.0,2.0,0,0.0,0.0,2,17,1,0,15,0.378431372549,3.0,5.0
biological vector-borne disease risk,resiko penyakit biologis,8,259.368,32.421,28.512,12,1.5,2.0,2,0.25,0.0,4,36,8,3,3,4.0,31.0,6,4,31,1.06127812446,1,26.713,26.713,26.713,2,2.0,2.0,0,0.0,0.0,3,24,1,0,29,0.615253411306,1.0,1.0
help tornado,topan bantu,13,184.383,14.1833076923,7.905,18,1.38461538462,1.0,4,0.307692307692,0.0,2,12,13,10,1,2.30769230769,17.0,4,2,15,3.23592635063,1,6.524,6.524,6.524,1,1.0,1.0,1,1.0,1.0,2,11,1,0,11,0.570707070707,1.0,3.0
reconnect power,menyambungkan kembali aliran listrik,17,440.786,25.9285882353,18.041,24,1.41176470588,2.0,7,0.411764705882,0.0,2,15,17,14,1,3.11764705882,26.2352941176,3,3,27,3.69011651759,1,11.725,11.725,11.725,2,2.0,2.0,0,0.0,0.0,4,36,1,0,30,0.466666666667,1.0,5.0
search and recue (sar),cari dan pertolongan (sar),16,524.455,32.7784375,26.41,28,1.75,2.0,1,0.0625,0.0,4,22,16,10,1,3.5625,26.9375,6,3,26,2.90563906223,1,50.106,50.106,50.106,1,1.0,1.0,0,0.0,0.0,4,26,1,0,16,0.697552447552,3.0,5.0
decline in GDP,penurunan pendapatan per kapita,11,348.522,31.6838181818,17.815,18,1.63636363636,2.0,3,0.272727272727,0.0,3,14,11,6,1,2.63636363636,17.5454545455,5,2,13,,1,20.767,20.767,20.767,0,0.0,0.0,2,2.0,2.0,4,31,1,0,25,0.526497695853,,5.0
commodities tracking,jejak komoditas,14,361.027,25.7876428571,13.8785,23,1.64285714286,2.0,3,0.214285714286,0.0,2,20,14,8,2,2.14285714286,20.2142857143,6,2,19,2.55665670746,1,11.631,11.631,11.631,1,1.0,1.0,1,1.0,1.0,2,15,1,0,18,0.588888888889,3.0,2.0
specialist services,jasa khusus,20,363.666,18.1833,14.943,39,1.95,2.0,1,0.05,0.0,2,19,20,8,2,2.0,16.35,6,2,17,2.64643934467,1,17.134,17.134,17.134,2,2.0,2.0,0,0.0,0.0,2,11,1,0,15,0.439234449761,3.0,5.0
crisis deepens,krisis memperparah,11,214.963,19.5420909091,12.195,21,1.90909090909,2.0,0,0.0,0.0,2,14,11,9,2,2.81818181818,19.8181818182,3,3,20,3.02716911844,1,10.44,10.44,10.44,2,2.0,2.0,0,0.0,0.0,2,18,1,0,9,0.677248677249,1.0,2.0
disaster sites,pusat-pusat bencana alam,12,180.019,15.0015833333,13.1825,23,1.91666666667,2.0,0,0.0,0.0,2,14,12,9,1,2.5,17.6666666667,3,2,14,3.02205520887,1,29.159,29.159,29.159,2,2.0,2.0,0,0.0,0.0,3,24,1,0,19,0.501984126984,3.0,3.0
services,servis,16,132.668,8.29175,5.7385,30,1.875,2.0,0,0.0,0.0,1,8,16,4,1,1.0,7.625,7,1,9,1.5435644432,1,11.326,11.326,11.326,2,2.0,2.0,0,0.0,0.0,1,6,1,0,2,0.916666666667,3.0,5.0
financial donations,donasi berupa uang,15,291.222,19.4148,13.24,29,1.93333333333,2.0,0,0.0,0.0,2,19,15,6,2,2.06666666667,16.6,4,2,16,2.38989809546,1,26.139,26.139,26.139,2,2.0,2.0,0,0.0,0.0,3,18,1,0,14,0.44291283765,3.0,5.0
flooding,membanjir,17,232.59,13.6817647059,6.258,30,1.76470588235,2.0,1,0.0588235294118,0.0,1,8,17,5,1,1.0,7.41176470588,11,1,6,1.56930782318,1,5.258,5.258,5.258,1,1.0,1.0,1,1.0,1.0,1,9,1,0,9,0.324074074074,3.0,5.0
health interventions,perantara kesehatan,21,394.9,18.8047619048,14.892,35,1.66666666667,2.0,1,0.047619047619,0.0,2,20,21,6,1,2.09523809524,20.0952380952,14,2,20,1.62765759368,1,34.459,34.459,34.459,2,2.0,2.0,0,0.0,0.0,2,19,1,0,15,0.604970760234,3.0,1.0
bombing shot,tembakan pemboman,13,241.49,18.5761538462,9.438,22,1.69230769231,2.0,2,0.153846153846,0.0,2,12,13,7,1,1.92307692308,12.2307692308,7,2,12,2.1887870678,1,7.749,7.749,7.749,2,2.0,2.0,0,0.0,0.0,2,17,1,0,13,0.503594771242,3.0,5.0
civil authorities,kewenangan pemerintah,18,375.633,20.8685,12.174,26,1.44444444444,1.5,6,0.333333333333,0.0,2,17,18,11,2,2.11111111111,15.1666666667,7,2,14,2.96706475398,1,87.876,87.876,87.876,1,1.0,1.0,0,0.0,0.0,2,21,1,0,18,0.379551820728,2.0,1.0
preparedness activities system,kesiapan sistem aktivitas,19,469.552,24.7132631579,16.331,31,1.63157894737,2.0,5,0.263157894737,0.0,3,30,19,12,3,2.94736842105,26.7894736842,6,3,29,3.22109725006,1,13.384,13.384,13.384,1,1.0,1.0,1,1.0,1.0,3,25,1,0,22,0.639883040936,3.0,1.0
appraisal process,proses penilaian harga,17,347.469,20.4393529412,13.62,30,1.76470588235,2.0,2,0.117647058824,0.0,2,17,17,2,1,2.05882352941,16.3529411765,16,2,16,0.322756958897,1,82.926,82.926,82.926,0,0.0,0.0,1,1.0,1.0,3,22,1,0,19,0.656999862882,3.0,2.0
feedback mechanism,sarana tanggapan,18,391.477,21.7487222222,15.242,32,1.77777777778,2.0,1,0.0555555555556,0.0,2,18,18,6,2,2.77777777778,20.2222222222,11,3,21,1.79166748438,1,59.683,59.683,59.683,1,1.0,1.0,0,0.0,0.0,2,16,1,0,16,0.407407407407,2.0,4.0
temporary shelter,posko sementara,19,343.305,18.0686842105,11.187,32,1.68421052632,2.0,2,0.105263157895,0.0,2,17,19,11,2,2.47368421053,23.2631578947,6,2,21,3.076103171,1,56.88,56.88,56.88,2,2.0,2.0,0,0.0,0.0,2,15,1,0,12,0.584967320261,3.0,5.0
toxins flood,luapan toksin,14,357.491,25.5350714286,18.649,23,1.64285714286,2.0,4,0.285714285714,0.0,2,12,14,9,1,2.0,13.2857142857,5,2,14,2.83523774531,1,19.621,19.621,19.621,1,1.0,1.0,1,1.0,1.0,2,13,1,0,12,0.463675213675,1.0,3.0
unsustainable uses of natural resources,eksploitasi sumber daya alam,15,551.06,36.7373333333,32.894,24,1.6,2.0,4,0.266666666667,0.0,5,39,15,10,4,6.33333333333,48.2666666667,4,7,53,3.20281953111,1,37.55,37.55,37.55,2,2.0,2.0,0,0.0,0.0,4,28,1,0,30,0.625702075702,3.0,3.0
exercised,dilakukan,20,472.792,23.6396,9.98,29,1.45,2.0,6,0.3,0.0,1,9,20,14,1,1.0,8.6,3,1,7,3.68418371978,1,54.036,54.036,54.036,2,2.0,2.0,0,0.0,0.0,1,9,1,0,9,0.0,3.0,1.0
basic subsistence needs,kebutuhan dasar hidup,10,253.042,25.3042,20.7225,16,1.6,2.0,2,0.2,0.0,3,23,10,9,2,2.9,23.3,2,3,27,3.12192809489,1,16.663,16.663,16.663,1,1.0,1.0,0,0.0,0.0,3,21,1,0,21,0.503657694962,3.0,5.0
people died,orang yang mati,25,485.735,19.4294,12.444,44,1.76,2.0,2,0.08,0.0,2,11,25,13,0,2.24,17.12,6,2,21,3.28888407054,1,11.639,11.639,11.639,2,2.0,2.0,0,0.0,0.0,3,15,1,0,14,0.490909090909,3.0,5.0
international organizations,organisasi antar negara,12,123.978,10.3315,8.128,23,1.91666666667,2.0,0,0.0,0.0,2,27,12,5,2,2.16666666667,24.6666666667,8,2,24,1.58496250072,1,13.635,13.635,13.635,2,2.0,2.0,0,0.0,0.0,3,23,1,0,22,0.602576489533,3.0,4.0
weather-wise,kebijakan cuaca,16,516.122,32.257625,21.4945,25,1.5625,2.0,5,0.3125,0.0,1,12,16,14,1,3.1875,24.125,2,3,28,3.75,1,54.817,54.817,54.817,2,2.0,2.0,0,0.0,0.0,2,15,1,0,13,0.372222222222,2.0,2.0
refuge,tempat perlindungan,21,374.92,17.8533333333,14.911,32,1.52380952381,2.0,5,0.238095238095,0.0,1,6,21,5,0,1.04761904762,10.6666666667,11,1,11,1.74643538424,1,30.814,30.814,30.814,2,2.0,2.0,0,0.0,0.0,2,19,1,0,16,0.479532163743,2.0,5.0
interdisciplinary,antar bidang,12,316.873,26.4060833333,15.8135,22,1.83333333333,2.0,0,0.0,0.0,1,17,12,7,1,1.75,16.75,6,1,15,2.29248125036,1,82.539,82.539,82.539,1,1.0,1.0,0,0.0,0.0,2,12,1,0,12,0.522175536881,3.0,5.0
training of technical local authorities,pelatihan kebijakan lokal teknis,12,331.451,27.6209166667,18.3595,16,1.33333333333,1.0,6,0.5,0.0,5,39,12,10,4,3.83333333333,30.75,2,4,32,3.25162916739,1,15.628,15.628,15.628,0,0.0,0.0,2,2.0,2.0,4,32,1,0,26,0.639063080639,3.0,3.0
victims waters,korban tenggelam,8,219.799,27.474875,19.041,10,1.25,1.0,4,0.5,0.5,2,14,8,5,2,2.125,12.25,2,2,13,2.50325833478,1,36.286,36.286,36.286,1,1.0,1.0,1,1.0,1.0,2,16,1,0,15,0.428571428571,1.0,3.0
damage to life,kerusakan bagi lingkungan/kehidupan,16,337.031,21.0644375,14.7035,28,1.75,2.0,3,0.1875,0.0,3,14,16,14,0,2.75,24.5625,2,2,22,3.8521687236,1,15.427,15.427,15.427,2,2.0,2.0,0,0.0,0.0,3,35,1,0,29,0.522222222222,3.0,5.0
active recreational sports education program,program pendidikan jasmani ringan,16,617.399,38.5874375,32.045,28,1.75,2.0,2,0.125,0.0,5,44,16,9,4,5.125,42.5,7,5,42,2.6467822216,1,67.474,67.474,67.474,1,1.0,1.0,0,0.0,0.0,4,33,1,0,34,0.594971453667,1.0,2.0
specific programmatic actions,kegiatan khusus yang terprogram,18,775.824,43.1013333333,32.479,31,1.72222222222,2.0,2,0.111111111111,0.0,3,29,18,12,3,3.33333333333,27.5,4,3,25,3.39214722366,1,27.671,27.671,27.671,2,2.0,2.0,0,0.0,0.0,4,31,1,0,27,0.554668586011,3.0,5.0
emergency life skills,kemampuan hidup dalam kondisi darurat,16,424.604,26.53775,21.957,26,1.625,2.0,3,0.1875,0.0,3,21,16,12,1,3.1875,26.375,3,3,26,3.45281953111,1,41.953,41.953,41.953,2,2.0,2.0,0,0.0,0.0,5,37,1,0,30,0.44882024882,3.0,5.0
retrofitting,penambahan komponen,15,381.468,25.4312,20.96,25,1.66666666667,2.0,2,0.133333333333,0.0,1,12,15,6,0,2.2,18.4,10,2,16,1.69227186568,1,28.866,28.866,28.866,1,1.0,1.0,1,1.0,1.0,2,19,1,0,17,0.358187134503,1.0,4.0
people died,orang-orang tewas,25,485.735,19.4294,12.444,44,1.76,2.0,2,0.08,0.0,2,11,25,13,0,2.24,17.12,6,2,21,3.28888407054,1,12.444,12.444,12.444,2,2.0,2.0,0,0.0,0.0,2,17,1,0,15,0.483065953654,3.0,5.0
donate cross,menyumbang salib,14,245.355,17.5253571429,15.4435,20,1.42857142857,1.0,5,0.357142857143,0.0,2,12,14,11,1,2.21428571429,17.0714285714,3,2,13,3.32486295762,1,7.761,7.761,7.761,2,2.0,2.0,0,0.0,0.0,2,16,1,0,13,0.509722222222,1.0,3.0
includes,memasukkan,26,228.951,8.80580769231,5.33,48,1.84615384615,2.0,0,0.0,0.0,1,8,26,4,1,1.0,8.15384615385,22,1,8,0.850151425448,1,40.359,40.359,40.359,2,2.0,2.0,0,0.0,0.0,1,10,1,0,9,0.316666666667,,5.0
seriously injured,sangat terluka,20,226.273,11.31365,7.685,36,1.8,2.0,2,0.1,0.0,2,17,20,8,2,2.0,12.15,7,2,13,2.52112747334,1,3.778,3.778,3.778,2,2.0,2.0,0,0.0,0.0,2,14,1,0,15,0.482726423903,3.0,5.0
live coverage,jaminan hidup,15,295.51,19.7006666667,19.537,20,1.33333333333,2.0,8,0.533333333333,0.0,2,13,15,8,1,2.13333333333,15.3333333333,6,2,13,2.78063906223,1,34.191,34.191,34.191,0,0.0,0.0,2,2.0,2.0,2,13,1,0,13,0.376068376068,3.0,1.0
nonpersonal,bukan urusan pribadi,16,365.344,22.834,13.88,26,1.625,2.0,3,0.1875,0.0,1,11,16,9,1,2.125,13.875,7,2,13,2.6467822216,1,19.228,19.228,19.228,1,1.0,1.0,0,0.0,0.0,3,20,1,0,15,0.501515151515,3.0,5.0
non communicable diseases,penyakit langka,13,340.332,26.1793846154,22.198,20,1.53846153846,2.0,6,0.461538461538,0.0,3,25,13,6,2,3.23076923077,23.4615384615,8,3,22,1.85428587199,1,49.678,49.678,49.678,0,0.0,0.0,2,2.0,2.0,2,15,1,0,21,0.439365079365,1.0,1.0
relief agencies,agen bantuan,10,172.915,17.2915,13.398,19,1.9,2.0,1,0.1,0.0,2,15,10,4,2,2.0,14.3,5,2,15,1.68547529723,1,9.708,9.708,9.708,2,2.0,2.0,0,0.0,0.0,2,12,1,0,12,0.533333333333,3.0,2.0
public sector,bidang umum,22,202.623,9.21013636364,7.89,41,1.86363636364,2.0,1,0.0454545454545,0.0,2,13,22,4,1,2.04545454545,13.0454545455,18,2,13,0.956765708366,1,8.314,8.314,8.314,2,2.0,2.0,0,0.0,0.0,2,11,1,0,12,0.501165501166,3.0,2.0
facilitation of participatory,fasilitas partisipatoris,10,451.265,45.1265,40.1345,17,1.7,2.0,3,0.3,0.0,3,29,10,7,2,2.4,25.5,4,2,23,2.52192809489,1,82.796,82.796,82.796,2,2.0,2.0,0,0.0,0.0,2,24,1,0,11,0.740996168582,1.0,5.0
cultural requirements,keperluan kebudayaan,18,458.876,25.4931111111,18.9065,30,1.66666666667,2.0,2,0.111111111111,0.0,2,21,18,9,2,2.0,17.4444444444,9,2,18,2.47385138961,1,55.27,55.27,55.27,2,2.0,2.0,0,0.0,0.0,2,20,1,0,17,0.552116402116,3.0,3.0
path hurricane,arah yang dilalui badai angin,15,233.656,15.5770666667,9.945,25,1.66666666667,2.0,2,0.133333333333,0.0,2,14,15,7,1,2.33333333333,13.0666666667,9,2,11,2.00493559474,1,11.254,11.254,11.254,2,2.0,2.0,0,0.0,0.0,5,29,1,0,23,0.490763546798,3.0,4.0
stuck,terhambat,13,138.667,10.6666923077,7.149,23,1.76923076923,2.0,1,0.0769230769231,0.0,1,5,13,5,0,1.0,8.30769230769,8,1,8,1.70043971814,1,7.149,7.149,7.149,2,2.0,2.0,0,0.0,0.0,1,9,1,0,9,0.437037037037,3.0,5.0
morning flood,banjit pagi,15,268.806,17.9204,8.171,23,1.53333333333,2.0,5,0.333333333333,0.0,2,13,15,7,0,2.13333333333,12.0666666667,9,2,11,2.00493559474,1,5.132,5.132,5.132,0,0.0,0.0,2,2.0,2.0,2,11,1,0,11,0.473776223776,1.0,3.0
suspect run,tersangka yang melarikan diri,23,508.188,22.0951304348,13.651,37,1.60869565217,2.0,3,0.130434782609,0.0,2,11,23,8,1,2.21739130435,16.5217391304,11,2,14,2.27732768304,1,13.563,13.563,13.563,2,2.0,2.0,0,0.0,0.0,4,29,1,0,25,0.473005921282,1.0,3.0
malnourished child,anak-anak kekurangan gizi,21,459.403,21.8763333333,13.266,42,2.0,2.0,0,0.0,0.0,2,18,21,8,1,3.04761904762,18.7142857143,9,3,16,2.42640254111,1,13.266,13.266,13.266,2,2.0,2.0,0,0.0,0.0,3,25,1,0,20,0.461058201058,3.0,5.0
seismic engineering designs,rancangan rekayasa seismik,16,514.242,32.140125,23.102,26,1.625,2.0,3,0.1875,0.0,3,27,16,11,3,3.3125,24.0625,6,3,21,3.03063906223,1,76.291,76.291,76.291,2,2.0,2.0,0,0.0,0.0,3,26,1,0,23,0.542802876136,2.0,5.0
rescue women,memelihara wanita,18,295.64,16.4244444444,13.368,25,1.38888888889,1.5,9,0.5,0.0,2,12,18,8,1,2.05555555556,19.0555555556,6,2,20,2.5996659733,1,16.085,16.085,16.085,0,0.0,0.0,2,2.0,2.0,2,17,1,0,14,0.506535947712,,2.0
nutrition-related morbidity,angka kesakitan terkait nutrisi,13,505.841,38.9108461538,24.538,21,1.61538461538,2.0,2,0.153846153846,0.0,2,27,13,11,2,3.84615384615,29.3846153846,3,3,26,3.33467914105,1,24.538,24.538,24.538,0,0.0,0.0,1,1.0,1.0,4,31,1,0,26,0.524253285544,3.0,2.0
identified suspect,tersangka yang diketahui,16,382.506,23.906625,19.436,27,1.6875,2.0,1,0.0625,0.0,2,18,16,11,2,2.5625,25.625,4,3,30,3.20281953111,1,24.467,24.467,24.467,1,1.0,1.0,0,0.0,0.0,3,24,1,0,22,0.524074074074,3.0,5.0
Appropriate treatment,perlakuan yang pantas,17,277.331,16.3135882353,13.247,34,2.0,2.0,1,0.0588235294118,0.0,2,21,17,13,2,2.94117647059,20.2941176471,3,3,20,,1,7.153,7.153,7.153,2,2.0,2.0,0,0.0,0.0,3,21,1,0,17,0.507936507937,,5.0
community based organization (CBO),tarekat paguyuban,12,342.048,28.504,18.925,20,1.66666666667,2.0,3,0.25,0.0,4,34,12,9,2,3.33333333333,31.9166666667,3,3,30,,1,37.791,37.791,37.791,0,0.0,0.0,2,2.0,2.0,2,17,1,0,28,0.547385620915,,3.0
learning schools,sekolah percobaan,12,208.43,17.3691666667,13.1015,19,1.58333333333,2.0,3,0.25,0.0,2,16,12,8,1,2.16666666667,18.8333333333,4,2,20,2.75162916739,1,11.79,11.79,11.79,1,1.0,1.0,0,0.0,0.0,2,17,1,0,15,0.573529411765,1.0,3.0
inquired,keterangan,12,274.487,22.8739166667,15.895,20,1.66666666667,2.0,3,0.25,0.0,1,8,12,8,1,1.08333333333,9.83333333333,3,1,8,3.02698683336,1,16.114,16.114,16.114,1,1.0,1.0,0,0.0,0.0,1,10,1,0,10,0.316666666667,3.0,1.0
operating,bekerja sama,21,365.086,17.385047619,10.955,37,1.7619047619,2.0,2,0.0952380952381,0.0,1,9,21,6,1,1.04761904762,10.619047619,8,1,10,2.22042978114,1,11.173,11.173,11.173,1,1.0,1.0,0,0.0,0.0,2,12,1,0,9,0.527777777778,3.0,1.0
turmoil,goncangan,16,395.541,24.7213125,23.9875,27,1.6875,2.0,2,0.125,0.0,1,7,16,7,1,1.375,11.4375,10,1,9,1.9237949407,1,10.703,10.703,10.703,1,1.0,1.0,0,0.0,0.0,1,9,1,0,9,0.417989417989,3.0,5.0
releases images,merilis gambar-gambar,17,490.276,28.8397647059,20.557,29,1.70588235294,2.0,4,0.235294117647,0.0,2,15,17,13,2,2.29411764706,18.6470588235,3,2,14,3.68354236243,1,78.033,78.033,78.033,2,2.0,2.0,0,0.0,0.0,2,21,1,0,16,0.580952380952,3.0,5.0
volunteer participation,keikutsertaan sukarelawan,20,370.318,18.5159,12.236,36,1.8,2.0,0,0.0,0.0,2,23,20,7,2,2.1,21.1,7,2,19,2.35887184845,1,87.897,87.897,87.897,2,2.0,2.0,0,0.0,0.0,2,25,1,0,20,0.5561352657,3.0,5.0
hazard-prone areas.,daerah beresiko bencana,10,139.229,13.9229,13.4715,20,2.0,2.0,0,0.0,0.0,2,19,10,8,2,3.1,19.8,3,3,19,2.84643934467,1,12.82,12.82,12.82,2,2.0,2.0,0,0.0,0.0,3,23,1,0,18,0.662798300098,3.0,5.0
emergency-related skills,kemampuan terkait darurat,14,333.896,23.8497142857,15.775,24,1.71428571429,2.0,2,0.142857142857,0.0,2,24,14,13,1,4.21428571429,34.9285714286,2,4,36,3.6644977792,1,12.804,12.804,12.804,2,2.0,2.0,0,0.0,0.0,3,25,1,0,20,0.521111111111,3.0,5.0
neurosurgeons,spesialis bedah saraf,15,346.098,23.0732,13.334,27,1.8,2.0,0,0.0,0.0,1,13,15,4,1,2.86666666667,16.1333333333,7,3,16,1.68948226702,1,51.895,51.895,51.895,2,2.0,2.0,0,0.0,0.0,3,21,1,0,18,0.332722832723,3.0,5.0
visiting flood,mengunjungi wilayah banjir,13,317.872,24.4516923077,11.857,19,1.46153846154,2.0,5,0.384615384615,0.0,2,14,13,6,1,2.15384615385,17.3076923077,6,2,18,2.19968779473,1,55.327,55.327,55.327,2,2.0,2.0,0,0.0,0.0,3,26,1,0,22,0.442002442002,1.0,3.0
large explosion,ledakan agung,16,140.545,8.7840625,9.5025,27,1.6875,2.0,1,0.0625,0.0,2,15,16,4,1,2.0,13.0,13,2,13,0.99339272901,1,11.665,11.665,11.665,1,1.0,1.0,0,0.0,0.0,2,13,1,0,13,0.509401709402,3.0,4.0
functioning safe spaces,fungsi keamanan ruang,16,455.045,28.4403125,26.919,30,1.875,2.0,3,0.1875,0.0,3,23,16,14,2,3.8125,25.6875,3,4,26,3.70281953111,1,16.539,16.539,16.539,2,2.0,2.0,0,0.0,0.0,3,21,1,0,16,0.62552423422,1.0,3.0
alternatively integrated,terpadu secara alternatif,15,465.911,31.0607333333,24.953,25,1.66666666667,2.0,3,0.2,0.0,2,24,15,10,2,2.86666666667,26.9333333333,3,3,30,3.13957226199,1,27.853,27.853,27.853,2,2.0,2.0,0,0.0,0.0,3,25,1,0,17,0.586111111111,2.0,2.0
ready-to-use therapeutic foods (RUTF),makanan terapeutik siap pakai (rutf),9,229.292,25.4768888889,28.916,13,1.44444444444,2.0,4,0.444444444444,0.0,4,37,9,7,2,3.77777777778,26.1111111111,2,4,29,,1,30.414,30.414,30.414,1,1.0,1.0,0,0.0,0.0,5,36,1,0,23,0.548698698699,,5.0
indicator registry mobilization,indikator pendaftaran mobilisasi,13,735.67,56.59,61.13,17,1.30769230769,1.0,7,0.538461538462,0.0,3,31,13,12,3,3.15384615385,31.2307692308,2,3,29,3.54659356429,1,43.737,43.737,43.737,1,1.0,1.0,1,1.0,1.0,3,32,1,0,13,0.776750233754,1.0,5.0
local governance actors,aktor pemerintahan setempat,13,305.197,23.4766923077,19.815,23,1.76923076923,2.0,0,0.0,0.0,3,23,13,13,3,3.15384615385,24.9230769231,1,3,22,3.70043971814,1,19.815,19.815,19.815,2,2.0,2.0,0,0.0,0.0,3,27,1,0,20,0.590023771183,3.0,5.0
non-food item,barang bukan pangan,15,334.816,22.3210666667,16.715,21,1.4,1.0,4,0.266666666667,0.0,2,13,15,11,1,2.6,18.2666666667,4,3,20,3.24022392894,1,16.715,16.715,16.715,2,2.0,2.0,0,0.0,0.0,3,19,1,0,17,0.419703103914,3.0,5.0
temporary staffing,penempatan sementara,18,368.317,20.4620555556,18.713,33,1.83333333333,2.0,2,0.111111111111,0.0,2,18,18,12,1,2.33333333333,19.7222222222,4,2,14,3.39214722366,1,36.561,36.561,36.561,2,2.0,2.0,0,0.0,0.0,2,20,1,0,15,0.551851851852,3.0,3.0
